id_alumne,any_matriculacio_assig,id_enseny,id_assig,tipus_apunt,qual,nota_primera_conv,nota_segona_conv
1210,2013,G1055,362477,Ordinari,Aprovat,5,0
1210,2013,G1055,362478,Ordinari,Aprovat,6.1,0
1210,2013,G1055,362505,Ordinari,Aprovat,5,0
1210,2013,G1055,362507,Ordinari,Aprovat,5,0
1210,2013,G1055,362765,Ordinari,No presentat,0,0
1210,2013,G1055,362766,Ordinari,Notable,8,0
1210,2013,G1055,364616,Ordinari,Notable,7.6,0
1210,2014,G1055,362454,Ordinari,Aprovat,6.5,0
1210,2014,G1055,362498,Ordinari,Aprovat,6.7,0
1210,2014,G1055,362765,Ordinari,Aprovat,6.5,0
1211,2009,G1055,362441,Ordinari,Notable,7.2,0
1211,2009,G1055,362442,Ordinari,Excel·lent,9.2,0
1211,2009,G1055,362443,Ordinari,Aprovat,5.3,0
1211,2009,G1055,362444,Ordinari,Aprovat,5,0
1211,2009,G1055,362446,Ordinari,Suspens,3,6
1211,2009,G1055,362447,Ordinari,Notable,7,0
1211,2009,G1055,362448,Ordinari,Suspens,4.5,2.5
1211,2009,G1055,362449,Ordinari,Notable,8,0
1211,2009,G1055,362450,Ordinari,No presentat,0,0
1211,2009,G1055,362451,Ordinari,Notable,7,0
1211,2010,G1055,362448,Ordinari,Notable,7.5,0
1211,2010,G1055,362450,Ordinari,Aprovat,5,0
1211,2010,G1055,362452,Ordinari,Notable,7,0
1211,2010,G1055,362453,Ordinari,Aprovat,5.1,0
1211,2010,G1055,362454,Ordinari,Aprovat,6.8,0
1211,2010,G1055,362456,Ordinari,Notable,7,0
1211,2010,G1055,362458,Ordinari,Notable,7.5,0
1211,2010,G1055,362459,Ordinari,Suspens,4,4
1211,2010,G1055,362461,Ordinari,Notable,7,0
1211,2010,G1055,362469,Ordinari,No presentat,0,0
1211,2011,G1055,362459,Ordinari,Suspens,0.5,0
1211,2011,G1055,362460,Ordinari,Suspens,4,4
1211,2011,G1055,362462,Ordinari,Aprovat,6.5,0
1211,2011,G1055,362463,Ordinari,Notable,7,0
1211,2011,G1055,362465,Ordinari,Aprovat,5,0
1211,2011,G1055,362466,Ordinari,Notable,8,0
1211,2011,G1055,362467,Ordinari,No presentat,0,5
1211,2011,G1055,362469,Ordinari,No presentat,0,0
1211,2011,G1055,362470,Ordinari,Aprovat,5.8,0
1211,2011,G1055,362502,Ordinari,Aprovat,5,0
1211,2011,G1055,362507,Ordinari,No presentat,0,4.1
1211,2012,G1055,362455,Ordinari,Notable,7.5,0
1211,2012,G1055,362457,Ordinari,Aprovat,5.5,0
1211,2012,G1055,362459,Ordinari,Aprovat,6.2,0
1211,2012,G1055,362460,Ordinari,Suspens,2,0
1211,2012,G1055,362464,Ordinari,Notable,7.5,0
1211,2012,G1055,362468,Ordinari,Notable,7,0
1211,2012,G1055,362469,Ordinari,Aprovat,6.2,0
1211,2012,G1055,362488,Ordinari,No presentat,0,0
1211,2012,G1055,362507,Ordinari,Aprovat,5,0
1211,2012,G1055,362766,Ordinari,Excel·lent,9.5,0
1211,2013,G1055,362460,Ordinari,Aprovat,6.3,0
1211,2013,G1055,362472,Ordinari,Suspens,1.1,0
1211,2013,G1055,362474,Ordinari,No presentat,0,0
1211,2013,G1055,362476,Ordinari,Suspens,2,0
1211,2013,G1055,362480,Ordinari,No presentat,0,0
1211,2013,G1055,362484,Ordinari,Aprovat,6,0
1211,2013,G1055,362485,Ordinari,Suspens,2.7,0
1211,2013,G1055,362491,Ordinari,Aprovat,5,0
1211,2013,G1055,362492,Ordinari,Notable,7.8,0
1211,2013,G1055,362498,Ordinari,No presentat,0,0
1211,2013,G1055,362503,Ordinari,Suspens,4,0
1211,2013,G1055,362765,Ordinari,No presentat,0,0
1211,2014,G1055,362477,Febrer,No presentat,0,0
1211,2014,G1055,362477,Ordinari,Suspens,3,0
1211,2014,G1055,362478,Ordinari,No presentat,0,0
1211,2014,G1055,362479,Ordinari,Aprovat,5.9,0
1211,2014,G1055,362765,Febrer,No presentat,0,0
1211,2014,G1055,362765,Ordinari,No presentat,0,0
1211,2014,G1055,364729,Febrer,No presentat,0,0
1211,2014,G1055,364729,Ordinari,No presentat,0,0
1213,2009,G1055,362441,Ordinari,Notable,7.5,0
1213,2009,G1055,362442,Ordinari,Notable,7.6,0
1213,2009,G1055,362443,Ordinari,Aprovat,5.1,0
1213,2009,G1055,362444,Ordinari,Suspens,4.1,5
1213,2009,G1055,362446,Ordinari,Suspens,3,3
1213,2009,G1055,362447,Ordinari,Suspens,1.7,7
1213,2009,G1055,362448,Ordinari,Aprovat,5.5,0
1213,2009,G1055,362449,Ordinari,Suspens,4.2,2.4
1213,2009,G1055,362450,Ordinari,Suspens,3.3,0
1213,2009,G1055,362451,Ordinari,Aprovat,5,0
1215,2010,G1055,362441,Ordinari,Suspens,4.9,5.5
1215,2010,G1055,362442,Ordinari,Suspens,1.7,3
1215,2010,G1055,362443,Ordinari,Suspens,2.5,1.8
1215,2010,G1055,362444,Ordinari,Suspens,2,3
1215,2010,G1055,362446,Ordinari,Aprovat,5,0
1215,2010,G1055,362447,Ordinari,Suspens,1.2,0
1215,2010,G1055,362448,Ordinari,No presentat,0,5.5
1215,2010,G1055,362449,Ordinari,Aprovat,6.3,0
1215,2010,G1055,362450,Ordinari,Suspens,4,3
1215,2010,G1055,362451,Ordinari,Suspens,3.2,4.1
1215,2011,G1055,362442,Ordinari,Aprovat,5,0
1215,2011,G1055,362443,Ordinari,Aprovat,5,0
1215,2011,G1055,362444,Ordinari,Aprovat,5.8,0
1215,2011,G1055,362447,Ordinari,Aprovat,5,0
1215,2011,G1055,362450,Ordinari,Aprovat,5,0
1215,2011,G1055,362451,Ordinari,Aprovat,5,0
1215,2011,G1055,362453,Ordinari,Aprovat,5,0
1215,2011,G1055,362456,Ordinari,Notable,7,0
1215,2011,G1055,362458,Ordinari,Aprovat,5.7,0
1215,2011,G1055,362459,Ordinari,Aprovat,6,0
1215,2011,G1055,362461,Ordinari,Aprovat,6,0
1215,2012,G1055,362452,Ordinari,Aprovat,5,0
1215,2012,G1055,362454,Ordinari,Suspens,2.5,0
1215,2012,G1055,362460,Ordinari,Aprovat,5,0
1215,2012,G1055,362465,Ordinari,Aprovat,5,0
1215,2012,G1055,362466,Ordinari,Suspens,3.5,0
1215,2012,G1055,362467,Ordinari,Aprovat,5.5,0
1215,2012,G1055,362469,Ordinari,Aprovat,5,0
1215,2012,G1055,362470,Ordinari,Aprovat,6.8,0
1215,2013,G1055,362454,Ordinari,Aprovat,5,0
1215,2013,G1055,362457,Ordinari,Suspens,0.7,0
1215,2013,G1055,362462,Ordinari,Aprovat,5,0
1215,2013,G1055,362463,Ordinari,Aprovat,5,0
1215,2013,G1055,362464,Ordinari,Suspens,3,0
1215,2013,G1055,362466,Ordinari,Aprovat,6.5,0
1215,2013,G1055,362468,Ordinari,Suspens,2.5,0
1215,2013,G1055,362506,Ordinari,Notable,7.4,0
1215,2013,G1055,362507,Ordinari,Suspens,3,0
1215,2014,G1055,362455,Ordinari,Aprovat,5.7,0
1215,2014,G1055,362457,Ordinari,Aprovat,5,0
1215,2014,G1055,362464,Ordinari,Notable,7,0
1215,2014,G1055,362468,Ordinari,Aprovat,5,0
1215,2014,G1055,362483,Ordinari,Aprovat,6.5,0
1215,2014,G1055,362496,Ordinari,Aprovat,5.9,0
1215,2014,G1055,362498,Ordinari,Aprovat,5.7,0
1215,2014,G1055,362507,Ordinari,Aprovat,5,0
1215,2014,G1055,362765,Ordinari,Excel·lent,9,0
1215,2014,G1055,364729,Ordinari,Aprovat,5,0
1215,2014,G1055,364732,Ordinari,Aprovat,6,0
1217,2009,G1055,362441,Ordinari,Aprovat,5.3,0
1217,2009,G1055,362442,Ordinari,Suspens,4.6,5
1217,2009,G1055,362443,Ordinari,Aprovat,5,0
1217,2009,G1055,362444,Ordinari,Aprovat,6,0
1217,2009,G1055,362446,Ordinari,Aprovat,5,0
1217,2009,G1055,362447,Ordinari,Aprovat,5,0
1217,2009,G1055,362448,Ordinari,Notable,7.5,0
1217,2009,G1055,362449,Ordinari,Aprovat,5.7,0
1217,2009,G1055,362450,Ordinari,Notable,8,0
1217,2009,G1055,362451,Ordinari,Aprovat,5.3,0
1217,2010,G1055,362452,Ordinari,Aprovat,5,0
1217,2010,G1055,362453,Ordinari,Aprovat,6,0
1217,2010,G1055,362454,Ordinari,Suspens,4.4,3
1217,2010,G1055,362456,Ordinari,Notable,7,0
1217,2010,G1055,362458,Ordinari,Aprovat,5.1,0
1217,2010,G1055,362459,Ordinari,Suspens,4,3.5
1217,2010,G1055,362461,Ordinari,Aprovat,6,0
1217,2010,G1055,362469,Ordinari,Suspens,3.5,4.2
1217,2011,G1055,362454,Ordinari,Notable,7,0
1217,2011,G1055,362459,Ordinari,Suspens,3.5,0
1217,2011,G1055,362463,Ordinari,Notable,7,0
1217,2011,G1055,362465,Ordinari,Aprovat,6.7,0
1217,2011,G1055,362466,Ordinari,Notable,8,0
1217,2011,G1055,362467,Ordinari,Suspens,3,3.7
1217,2011,G1055,362469,Ordinari,Suspens,3,0
1217,2011,G1055,362470,Ordinari,Suspens,4,5.3
1217,2011,G1055,362507,Ordinari,Aprovat,6,0
1217,2012,G1055,362459,Ordinari,Aprovat,6,0
1217,2012,G1055,362460,Ordinari,No presentat,0,0
1217,2012,G1055,362462,Ordinari,Notable,7.6,0
1217,2012,G1055,362467,Ordinari,Suspens,3.5,0
1217,2012,G1055,362469,Ordinari,Aprovat,5.5,0
1217,2012,G1055,362471,Ordinari,Notable,7,0
1217,2012,G1055,362472,Ordinari,Notable,7,0
1217,2012,G1055,362505,Ordinari,Notable,8,0
1217,2012,G1055,362766,Ordinari,Notable,8.5,0
1217,2013,G1055,362455,Ordinari,Notable,7,0
1217,2013,G1055,362457,Ordinari,Notable,8,0
1217,2013,G1055,362460,Ordinari,Aprovat,6.3,0
1217,2013,G1055,362464,Ordinari,Aprovat,6,0
1217,2013,G1055,362467,Ordinari,Aprovat,5.5,0
1217,2013,G1055,362468,Ordinari,Notable,7,0
1217,2013,G1055,362480,Ordinari,Aprovat,6.4,0
1217,2013,G1055,362484,Ordinari,Aprovat,5,0
1217,2013,G1055,362495,Ordinari,Notable,7.7,0
1217,2013,G1055,362504,Ordinari,Aprovat,5.5,0
1217,2013,G1055,362506,Ordinari,Notable,7.1,0
1217,2013,G1055,362765,Ordinari,Notable,7.5,0
1218,2009,G1055,362441,Ordinari,Aprovat,6.5,0
1218,2009,G1055,362442,Ordinari,Aprovat,5.7,0
1218,2009,G1055,362443,Ordinari,Aprovat,5.8,0
1218,2009,G1055,362444,Ordinari,Suspens,3.5,5
1218,2009,G1055,362446,Ordinari,Aprovat,5,0
1218,2009,G1055,362447,Ordinari,Suspens,4,4.2
1218,2009,G1055,362448,Ordinari,No presentat,0,3.2
1218,2009,G1055,362449,Ordinari,Aprovat,5.8,0
1218,2009,G1055,362450,Ordinari,Aprovat,6.5,0
1218,2009,G1055,362451,Ordinari,Aprovat,6,0
1218,2010,G1055,362447,Ordinari,Aprovat,6.4,0
1218,2010,G1055,362448,Ordinari,Notable,8,0
1218,2010,G1055,362452,Ordinari,Notable,8,0
1218,2010,G1055,362453,Ordinari,Suspens,3.5,0
1218,2010,G1055,362454,Ordinari,No presentat,0,0
1218,2010,G1055,362456,Ordinari,Notable,7,0
1218,2010,G1055,362458,Ordinari,Suspens,4,5
1218,2010,G1055,362459,Ordinari,Suspens,4.5,0.3
1218,2010,G1055,362469,Ordinari,No presentat,0,0
1218,2011,G1055,362453,Ordinari,Aprovat,5,0
1218,2011,G1055,362454,Ordinari,Notable,7.2,0
1218,2011,G1055,362459,Ordinari,Suspens,4.2,0
1218,2011,G1055,362461,Ordinari,Aprovat,5.5,0
1218,2011,G1055,362462,Ordinari,Suspens,1.5,5
1218,2011,G1055,362463,Ordinari,No presentat,0,6
1218,2011,G1055,362465,Ordinari,No presentat,0,0
1218,2011,G1055,362466,Ordinari,No presentat,0,0
1218,2011,G1055,362469,Ordinari,No presentat,0,0
1218,2011,G1055,362470,Ordinari,No presentat,0,0
1218,2012,G1055,362457,Ordinari,No presentat,0,0
1218,2012,G1055,362460,Ordinari,No presentat,0,0
1218,2012,G1055,362464,Ordinari,Aprovat,5.5,0
1218,2012,G1055,362465,Ordinari,No presentat,0,0
1218,2012,G1055,362466,Ordinari,Suspens,4,0
1218,2012,G1055,362467,Ordinari,No presentat,0,0
1218,2012,G1055,362469,Ordinari,Aprovat,5.5,0
1218,2012,G1055,362470,Ordinari,Aprovat,5,0
1218,2013,G1055,362457,Ordinari,No presentat,0,0
1218,2013,G1055,362459,Ordinari,Suspens,3,0
1218,2013,G1055,362460,Ordinari,Aprovat,5.9,0
1218,2013,G1055,362465,Ordinari,Aprovat,6,0
1218,2013,G1055,362466,Ordinari,Aprovat,6.1,0
1218,2013,G1055,362467,Ordinari,Aprovat,5.5,0
1218,2013,G1055,362472,Ordinari,Suspens,3.7,0
1218,2013,G1055,362491,Ordinari,No presentat,0,0
1218,2014,G1055,362455,Ordinari,Suspens,4,0
1218,2014,G1055,362457,Ordinari,Suspens,0,0
1218,2014,G1055,362459,Ordinari,Aprovat,5.3,0
1218,2014,G1055,362468,Ordinari,Notable,7.7,0
1218,2014,G1055,362473,Ordinari,Suspens,4.8,0
1218,2014,G1055,362480,Ordinari,Aprovat,5,0
1218,2014,G1055,362493,Ordinari,No presentat,0,0
1218,2014,G1055,362507,Ordinari,Aprovat,5.3,0
1218,2014,G1055,364725,Ordinari,No presentat,0,0
1222,2009,G1055,362441,Ordinari,Suspens,4,7.9
1222,2009,G1055,362442,Ordinari,Aprovat,5,0
1222,2009,G1055,362443,Ordinari,Aprovat,5,0
1222,2009,G1055,362444,Ordinari,Suspens,4,5
1222,2009,G1055,362446,Ordinari,No presentat,0,4
1222,2009,G1055,362447,Ordinari,Suspens,4,4
1222,2009,G1055,362448,Ordinari,No presentat,0,1.5
1222,2009,G1055,362449,Ordinari,Suspens,4.4,2.6
1222,2009,G1055,362450,Ordinari,Notable,7,0
1222,2009,G1055,362451,Ordinari,Suspens,2,4
1222,2010,G1055,362446,Ordinari,Notable,7,0
1222,2010,G1055,362447,Ordinari,Aprovat,5.7,0
1222,2010,G1055,362448,Ordinari,Aprovat,6,0
1222,2010,G1055,362449,Ordinari,Aprovat,6,0
1222,2010,G1055,362451,Ordinari,Aprovat,6.5,0
1222,2010,G1055,362456,Ordinari,Suspens,2,1.5
1222,2010,G1055,362458,Ordinari,Suspens,0.8,1.6
1222,2011,G1055,362452,Ordinari,Suspens,0,0
1222,2011,G1055,362453,Ordinari,Aprovat,6.4,0
1222,2011,G1055,362454,Ordinari,Aprovat,5,0
1222,2011,G1055,362456,Ordinari,Aprovat,5,0
1222,2011,G1055,362458,Ordinari,Aprovat,5,0
1222,2011,G1055,362459,Ordinari,No presentat,0,0
1222,2011,G1055,362461,Ordinari,Suspens,4,0
1222,2011,G1055,362469,Ordinari,Suspens,3.8,0
1222,2012,G1055,362452,Ordinari,No presentat,0,0
1222,2012,G1055,362459,Ordinari,No presentat,0,0
1222,2012,G1055,362461,Ordinari,Aprovat,6,0
1222,2012,G1055,362465,Ordinari,Suspens,4,0
1222,2012,G1055,362466,Ordinari,Suspens,3.2,0
1222,2012,G1055,362467,Ordinari,No presentat,0,0
1222,2012,G1055,362469,Ordinari,Suspens,1,0
1222,2014,G1055,362452,Ordinari,Aprovat,6,0
1222,2014,G1055,362459,Ordinari,Suspens,2,0
1222,2014,G1055,362465,Ordinari,Suspens,2.5,0
1222,2014,G1055,362466,Ordinari,Suspens,2.3,0
1222,2014,G1055,362467,Ordinari,Suspens,3.8,0
1222,2014,G1055,362469,Ordinari,Suspens,0.7,0
1222,2014,G1055,362470,Ordinari,No presentat,0,0
1224,2009,G1055,362441,Ordinari,Notable,7.8,0
1224,2009,G1055,362442,Ordinari,Notable,8,0
1224,2009,G1055,362443,Ordinari,No presentat,0,2.6
1224,2009,G1055,362444,Ordinari,Excel·lent,9,0
1224,2009,G1055,362446,Ordinari,Excel·lent,9,0
1224,2009,G1055,362447,Ordinari,Suspens,3.9,7
1224,2009,G1055,362448,Ordinari,No presentat,0,3.7
1224,2009,G1055,362449,Ordinari,Notable,7.1,0
1224,2009,G1055,362450,Ordinari,Suspens,2.8,5
1224,2009,G1055,362451,Ordinari,Notable,7,0
1224,2010,G1055,362443,Ordinari,Aprovat,5,0
1224,2010,G1055,362448,Ordinari,Notable,8,0
1224,2010,G1055,362452,Ordinari,Notable,8,0
1224,2010,G1055,362453,Ordinari,Notable,7.4,0
1224,2010,G1055,362454,Ordinari,Aprovat,5,0
1224,2010,G1055,362456,Ordinari,No presentat,0,7
1224,2010,G1055,362458,Ordinari,Notable,8.6,0
1224,2010,G1055,362459,Ordinari,Suspens,4,3.5
1224,2010,G1055,362461,Ordinari,No presentat,0,6.6
1224,2010,G1055,362469,Ordinari,Suspens,4,0
1224,2011,G1055,362459,Ordinari,Aprovat,5.5,0
1224,2011,G1055,362462,Ordinari,Aprovat,6.6,0
1224,2011,G1055,362463,Ordinari,Aprovat,6.4,0
1224,2011,G1055,362465,Ordinari,Notable,7.5,0
1224,2011,G1055,362466,Ordinari,Excel·lent,9,0
1224,2011,G1055,362467,Ordinari,Notable,7,0
1224,2011,G1055,362469,Ordinari,Aprovat,6,0
1224,2011,G1055,362470,Ordinari,Aprovat,6.8,0
1224,2011,G1055,362507,Ordinari,Suspens,2.7,0
1224,2012,G1055,362457,Ordinari,Notable,7,0
1224,2012,G1055,362468,Ordinari,Notable,8.5,0
1224,2012,G1055,362500,Ordinari,Notable,7.5,0
1224,2012,G1055,362507,Ordinari,Notable,7.5,0
1224,2012,G1055,399101,Ordinari,No presentat,0,0
1224,2012,G1055,399102,Ordinari,Excel·lent,9,0
1224,2012,G1055,399103,Ordinari,Matrícula d'Honor,10,0
1224,2012,G1055,399104,Ordinari,Notable,8,0
1224,2013,G1055,362455,Ordinari,Notable,7,0
1224,2013,G1055,362460,Ordinari,Aprovat,6,0
1224,2013,G1055,362464,Ordinari,Aprovat,6.7,0
1224,2013,G1055,362481,Ordinari,Notable,7.4,0
1224,2013,G1055,362486,Ordinari,Notable,7.5,0
1224,2013,G1055,362765,Ordinari,Excel·lent,9.5,0
1224,2013,G1055,362766,Ordinari,Excel·lent,9.5,0
1225,2009,G1055,362441,Ordinari,Aprovat,6.3,0
1225,2009,G1055,362442,Ordinari,Suspens,1.6,2.5
1225,2009,G1055,362443,Ordinari,Aprovat,5,0
1225,2009,G1055,362444,Ordinari,Suspens,3.8,3.7
1225,2009,G1055,362446,Ordinari,Suspens,3,3.2
1225,2009,G1055,362447,Ordinari,Suspens,2.9,3.7
1225,2009,G1055,362448,Ordinari,No presentat,0,0
1225,2009,G1055,362449,Ordinari,Notable,7.7,0
1225,2009,G1055,362450,Ordinari,No presentat,0,5.7
1225,2009,G1055,362451,Ordinari,No presentat,0,0
1225,2010,G1055,362442,Ordinari,Suspens,3.7,7
1225,2010,G1055,362444,Ordinari,Suspens,3,5
1225,2010,G1055,362446,Ordinari,Aprovat,5.5,0
1225,2010,G1055,362447,Ordinari,Suspens,3.8,5
1225,2010,G1055,362448,Ordinari,Suspens,3,5
1225,2010,G1055,362451,Ordinari,Suspens,2.2,6
1225,2010,G1055,362461,Ordinari,No presentat,0,0
1225,2011,G1055,362452,Ordinari,Suspens,4,0
1225,2011,G1055,362453,Ordinari,Suspens,3.5,0
1225,2011,G1055,362454,Ordinari,Suspens,1.1,0
1225,2011,G1055,362456,Ordinari,Aprovat,5,0
1225,2011,G1055,362458,Ordinari,Suspens,4,0
1225,2011,G1055,362459,Ordinari,Aprovat,5,0
1225,2011,G1055,362461,Ordinari,Excel·lent,9.8,0
1225,2011,G1055,362469,Ordinari,Aprovat,5.5,0
1225,2012,G1055,362452,Ordinari,Aprovat,6,0
1225,2012,G1055,362453,Ordinari,Aprovat,5.4,0
1225,2012,G1055,362454,Ordinari,Aprovat,5,0
1225,2012,G1055,362458,Ordinari,Aprovat,5.1,0
1225,2012,G1055,362465,Ordinari,Aprovat,6.5,0
1225,2012,G1055,362466,Ordinari,Excel·lent,9.8,0
1225,2012,G1055,362467,Ordinari,Notable,7.7,0
1225,2012,G1055,362507,Ordinari,Aprovat,5,0
1225,2013,G1055,362455,Ordinari,Aprovat,5.4,0
1225,2013,G1055,362457,Ordinari,Notable,7,0
1225,2013,G1055,362460,Ordinari,Aprovat,5,0
1225,2013,G1055,362462,Ordinari,Aprovat,6.8,0
1225,2013,G1055,362463,Ordinari,No presentat,0,0
1225,2013,G1055,362464,Ordinari,Aprovat,6,0
1225,2013,G1055,362464,Ordinari,No presentat,0,0
1225,2013,G1055,362470,Ordinari,Suspens,2.7,0
1225,2013,G1055,362474,Ordinari,Aprovat,5,0
1225,2013,G1055,362475,Ordinari,Aprovat,5,0
1225,2014,G1055,362463,Ordinari,Aprovat,5,0
1225,2014,G1055,362468,Ordinari,Aprovat,6.4,0
1225,2014,G1055,362470,Ordinari,Aprovat,6.5,0
1225,2014,G1055,362479,Ordinari,Notable,8.3,0
1225,2014,G1055,362481,Ordinari,Aprovat,5.3,0
1225,2014,G1055,362485,Ordinari,Aprovat,5.7,0
1225,2014,G1055,362490,Ordinari,Aprovat,6,0
1225,2014,G1055,362765,Ordinari,Notable,8.5,0
1225,2014,G1055,362766,Rec. Enseny propi i Exp. Professional,,0,0
1225,2014,G1055,364732,Ordinari,Notable,7.5,0
1227,2009,G1055,362441,Ordinari,Aprovat,6.2,0
1227,2009,G1055,362442,Ordinari,Notable,8,0
1227,2009,G1055,362443,Ordinari,Suspens,3.7,4.3
1227,2009,G1055,362444,Ordinari,Aprovat,6,0
1227,2009,G1055,362446,Ordinari,Aprovat,6.5,0
1227,2009,G1055,362447,Ordinari,Aprovat,5.1,0
1227,2009,G1055,362448,Ordinari,No presentat,0,2
1227,2009,G1055,362449,Ordinari,Suspens,3.8,5.7
1227,2009,G1055,362450,Ordinari,Aprovat,5.5,0
1227,2009,G1055,362451,Ordinari,Aprovat,6.9,0
1227,2010,G1055,362443,Ordinari,Notable,7.4,0
1227,2010,G1055,362448,Ordinari,Aprovat,5,0
1227,2010,G1055,362452,Ordinari,No presentat,0,5
1227,2010,G1055,362453,Ordinari,Suspens,3.9,5.6
1227,2010,G1055,362454,Ordinari,Suspens,3.3,2.7
1227,2010,G1055,362456,Ordinari,Suspens,3.5,6.5
1227,2010,G1055,362458,Ordinari,No presentat,0,0
1227,2010,G1055,362459,Ordinari,Aprovat,5,0
1227,2010,G1055,362461,Ordinari,Notable,7.2,0
1227,2010,G1055,362469,Ordinari,No presentat,0,0
1227,2011,G1055,362454,Ordinari,Aprovat,5.3,0
1227,2011,G1055,362458,Ordinari,Notable,7.5,0
1227,2011,G1055,362460,Ordinari,Suspens,4,8
1227,2011,G1055,362462,Ordinari,Aprovat,6.5,0
1227,2011,G1055,362463,Ordinari,Aprovat,6.5,0
1227,2011,G1055,362466,Ordinari,Notable,7.5,0
1227,2011,G1055,362467,Ordinari,Notable,7,0
1227,2011,G1055,362469,Ordinari,Aprovat,6,0
1227,2011,G1055,362507,Ordinari,No presentat,0,0
1227,2012,G1055,362457,Ordinari,Notable,7,0
1227,2012,G1055,362464,Ordinari,Aprovat,6,0
1227,2012,G1055,362465,Ordinari,Notable,8,0
1227,2012,G1055,362468,Ordinari,Aprovat,6.5,0
1227,2012,G1055,362470,Ordinari,Notable,7,0
1227,2012,G1055,362489,Ordinari,Aprovat,6.5,0
1227,2012,G1055,362494,Ordinari,Aprovat,6.5,0
1227,2012,G1055,362505,Ordinari,Notable,7.5,0
1227,2012,G1055,362507,Ordinari,Aprovat,6.5,0
1227,2013,G1055,362455,Ordinari,Aprovat,5.5,0
1227,2013,G1055,362484,Ordinari,Aprovat,6,0
1227,2013,G1055,362487,Ordinari,Notable,7.3,0
1227,2013,G1055,362490,Ordinari,Notable,7,0
1227,2013,G1055,362492,Ordinari,Aprovat,6.1,0
1227,2013,G1055,362495,Ordinari,Notable,8.5,0
1227,2013,G1055,362499,Ordinari,Notable,7.2,0
1227,2013,G1055,362500,Ordinari,Notable,7.3,0
1227,2013,G1055,362765,Ordinari,Notable,7.6,0
1231,2009,G1055,362441,Ordinari,Aprovat,6.5,0
1231,2009,G1055,362442,Ordinari,Notable,7.5,0
1231,2009,G1055,362443,Ordinari,Suspens,3.4,7
1231,2009,G1055,362444,Ordinari,Notable,8,0
1231,2009,G1055,362446,Ordinari,Aprovat,5,0
1231,2009,G1055,362447,Ordinari,Suspens,3.8,5
1231,2009,G1055,362448,Ordinari,Suspens,3,0
1231,2009,G1055,362449,Ordinari,Aprovat,5.8,0
1231,2009,G1055,362450,Ordinari,Aprovat,5,0
1231,2009,G1055,362451,Ordinari,Aprovat,6.2,0
1231,2011,G1055,362448,Ordinari,Aprovat,5,0
1231,2011,G1055,362452,Ordinari,Aprovat,6,0
1231,2011,G1055,362453,Ordinari,Aprovat,6,0
1231,2011,G1055,362454,Ordinari,Suspens,1.2,0
1231,2011,G1055,362456,Ordinari,Aprovat,6,0
1231,2011,G1055,362458,Ordinari,Aprovat,6.5,0
1231,2011,G1055,362459,Ordinari,Notable,8.2,0
1231,2011,G1055,362461,Ordinari,Aprovat,5.3,0
1231,2011,G1055,362469,Ordinari,Suspens,1.3,0
1231,2012,G1055,362454,Ordinari,Suspens,3.2,0
1231,2012,G1055,362460,Ordinari,Aprovat,6.8,0
1231,2012,G1055,362462,Ordinari,Notable,7.4,0
1231,2012,G1055,362463,Ordinari,Aprovat,5.8,0
1231,2012,G1055,362465,Ordinari,Suspens,4,0
1231,2012,G1055,362466,Ordinari,Suspens,3.5,0
1231,2012,G1055,362469,Ordinari,Aprovat,5.1,0
1231,2012,G1055,362470,Ordinari,No presentat,0,0
1231,2013,G1055,362454,Ordinari,Aprovat,5,0
1231,2013,G1055,362455,Ordinari,Aprovat,5,0
1231,2013,G1055,362457,Ordinari,Aprovat,5,0
1231,2013,G1055,362464,Ordinari,Suspens,3,0
1231,2013,G1055,362465,Ordinari,Aprovat,5,0
1231,2013,G1055,362466,Ordinari,Suspens,4,0
1231,2013,G1055,362467,Ordinari,Aprovat,5,0
1231,2013,G1055,362468,Ordinari,Aprovat,5,0
1231,2013,G1055,362470,Ordinari,Aprovat,5,0
1231,2013,G1055,362507,Ordinari,Aprovat,5.5,0
1231,2014,G1055,362464,Ordinari,Aprovat,5.5,0
1231,2014,G1055,362466,Ordinari,Aprovat,5,0
1231,2014,G1055,362483,Ordinari,Notable,7.8,0
1231,2014,G1055,362498,Ordinari,Aprovat,5,0
1231,2014,G1055,362765,Ordinari,Aprovat,6,0
1231,2014,G1055,362766,Rec. Enseny propi i Exp. Professional,,0,0
1231,2014,G1055,364731,Ordinari,Aprovat,5,0
1231,2014,G1055,399004,Reconeixement de crèdits,,0,0
1232,2009,G1055,362441,Ordinari,No presentat,0,0
1232,2009,G1055,362442,Ordinari,No presentat,0,0
1232,2009,G1055,362443,Ordinari,No presentat,0,0
1232,2009,G1055,362444,Ordinari,No presentat,0,0
1232,2009,G1055,362446,Ordinari,No presentat,0,0
1232,2009,G1055,362447,Ordinari,No presentat,0,0
1232,2009,G1055,362448,Ordinari,No presentat,0,0
1232,2009,G1055,362449,Ordinari,No presentat,0,0
1232,2009,G1055,362450,Ordinari,No presentat,0,0
1232,2009,G1055,362451,Ordinari,No presentat,0,0
1234,2009,G1055,362441,Ordinari,Aprovat,6.5,0
1234,2009,G1055,362442,Ordinari,Suspens,3.8,3
1234,2009,G1055,362443,Ordinari,Aprovat,5,0
1234,2009,G1055,362444,Ordinari,Suspens,3,0
1234,2009,G1055,362446,Ordinari,Suspens,2,5
